sampleID,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t157,t158,t159,t160,t161,t162,t163,t164,t165,t166,t167,t168,t169,t170,t171,t172,t173,t174,t175,t176,t177,t178,t179,t180,t181,t182,t183,t184,t185,t186,t187,t188,t189,t190,t191,t192,t193,t194,t195,t196,t197,t198,t199,t200,t201,t202,t203,t204,t205,t206,t207,t208,t209,t210,t211,t212,t213,t214,t215,t216,t217,t218,t219,t220,t221,t222,t223,t224
S_15277588,0.6611279,0.15017201,0.1445497,0.13836892,0.01751462,0.023315502,0.2571295,0.1372418,0.3244773,0.014877648,0,0.100458205,0.5066142,0.086454146,0.007704041,0.5598683,0.7125086,0.173666,0.12156188,0.15160766,0.554095,0.20036094,0,0.014181514,0.04821548,0.8772876,0,0.02837298,0.16673647,0.043724254,0.14306724,0.5600062,0.021483334,3.0656376,0.48049757,0.41967154,0.7343201,0.036608003,1.7791747,0,0.31132624,0.1394654,0.44954818,0.75961024,0.51201963,1.4429177,0.13454534,1.270786,2.0828736,1.4799107,0.23479486,0.32645658,0.3895328,0,0.112340264,0.089315735,0.75635636,4.3567715,0.3667961,0.9888018,0.33829126,0.036958776,0.55760574,0,0.19170274,0.016972937,0.21745105,0,0.12871245,0.1914866,0,0.012997076,0.29721406,0.9264774,0.4437167,0.1744597,1.0407289,0.8789144,0.7444719,0.33290648,0.122954145,0.7461129,2.5789988,0.5177234,0.3842626,0,0.044956427,0.006313306,0,0.90389425,0,0.22488047,0.000422169,0,1.5858241,1.1435391,1.6900418,3.063434,0.036100194,1.2869233,0.16124162,0.025192786,0.53845334,1.0745465,0.02859095,0.5932474,1.3840005,0.5907893,0.039986607,0,0.8476919,0,0.7698516,0.20178312,0.14866827,1.0974486,0.389571,0,0.35845935,0.096234165,0.10250797,0.035707116,0,0.040189486,0.09663003,7.589944,0.3996306,0.19818948,0.01514163,0.044410422,0,0.27871618,0.1935938,0,0.6727381,0.15470152,0.76652217,1.1612931,0.39785096,0.10927945,0.22181618,0.12847963,0.81942385,0.0203727,0.13907422,0.025825413,0.010192308,0.39425445,0.048220884,0.061151456,0.43968007,0,0.47496668,3.0396335,1.4034221,0.040151186,0.279606,0.09431646,1.0256944,0,0.34875435,0.5199629,0.24479158,0,0.01226896,1.1467277,0,0.013054754,0.123871125,0.9987014,0.4983407,0,3.5393658,0.037040118,0.006357834,1.6878028,0.24521893,0.37394235,2.7222738,0.18295506,0,0,0.09576988,0.7827672,0.9949137,0.46355602,0.14234963,0.2898165,0.040076148,0.10751471,0.9891428,0.033963405,1.2101965,0.036291506,0.43186927,0.5832298,1.1639011,0.13925065,1.8561164,0.4002656,0.80638623,0.060036752,0,0.17999202,0.4543965,0.5174383,0.0037511,0.005798716,0.014067471,0.57040477,0.12580393,0.000929809,0.012915921,0.001186631,0.1065592,0.35419887,0,0.08401814,0.11897417,1.807298,0.71661526,0.67717075,0,0.18530789
S_15277589,0.64774984,0.19029337,0.40661567,0.48722887,0.23837918,0.046624932,0.41034228,0.15491258,0.024407484,0.16611144,0.008564003,0.019556576,0.57907444,0.00548578,0,0.19737042,0.8115137,0.18652463,0.019023249,0.12073697,0.5105155,0.28823194,0.009003516,0.051139288,0.26282763,0.40471035,0.00217795,0.039583284,0.2100876,0.013786426,0.40873015,0.6318867,0,3.7009997,0.10088467,0.5776856,1.1034619,0.017779142,1.5724323,0,0.3042203,0.31441316,0.024511274,0.8580473,0.62520224,1.7089928,0.024639854,1.3280118,1.85127,1.2369162,0.20297357,0,0.032811794,0.026515145,0.06369925,0.008928744,0.3327849,3.3525062,0.13342585,1.3594158,0.6056173,0,0.6637349,0.007637499,0.32364315,0,0.2632295,0,0.11681103,0.22630626,0,0.005786413,0.46672723,0.6443931,0.4448657,0.48697406,1.1275935,0.90483814,0.769837,0.29814044,0.11659958,0.7571066,1.5848155,0.3433417,0.5233829,0.003306475,0.047733832,0,0,1.1297655,0,0.05335954,0,0,0.79436916,0.8524406,1.8103637,2.469803,0.000643883,0.65002745,0.18841973,0.01579075,0.08085146,1.6137133,0.07685333,0.33829007,1.3390529,0.5069104,0.042803477,0,0.324317,0,0.5301041,0.35191435,0.38328212,0.74781066,0.33749622,0,0.004414327,0.18224512,0,0.2071273,0.009438571,0,0.18567652,8.221278,0.07068417,0.06500842,0.020255433,0.20639597,0.000213076,0.4326459,0.017758459,0.006870826,0.6147804,0.22512628,0.9561221,1.4756325,0.43231753,0.13927206,0.3538164,0.15598994,0.5460696,0,0.010717833,0.19433045,0,0.9369558,0.009462797,0,0.6223722,0,0.25393432,2.2063718,0.64211816,0.17823373,0.045004893,0.050167326,1.1932261,0,0.65884244,1.1053908,0.29462522,0,0,2.1649966,0,0,0.1639186,0.49262542,0.5496957,0,3.261366,0.17795292,0.101449996,2.8015363,0.32797822,0.5472166,2.3935213,0.06929066,0,0.00163336,0.36582294,0.7532039,0.87059385,0.22007167,0.2126104,0.15664166,0.005276529,0.1213046,1.2487112,0.052573223,0.37249184,0.0284366,0.34600636,0.4790981,1.3482084,0.14992636,1.2571082,0.48860368,1.0859737,0.005772681,1.0550485,0.0958452,0.3542526,0.15888171,0,0.01605198,0.31065643,0.77670294,0.038224533,0.002931469,0.0363642,0,0.206124,0.4385374,0,0.28881377,0.035802033,0.89681387,0.7233463,0.95138973,0,0.31165248
S_15277590,0.4406634,0.15654524,0.23641568,0.20335008,0.20546018,0.17556879,0.44128227,0.058680147,0.2568004,0.26915878,0.006824113,0.08175818,0.19309716,0.012273543,0.041524965,0.19174145,0.7552747,0.28670526,0.079109654,0.48104388,0.66465753,0.51510316,0.025956305,0.101532534,0.090608746,0.23020443,0,0.4758179,0.13563864,0.014776984,0.17260207,0.73193383,0.17388575,3.443271,0.10084575,0.29119673,1.2277904,0.06180167,1.1944561,0,0.29753736,0.30918542,0.17087129,0.9796703,0.40431392,2.014964,0.07264451,1.2117237,1.5746359,0.92664164,0.016245497,0.09339602,0.29591143,0,0.045260727,0.079790175,0.6325378,3.9843028,0.15441006,1.2801692,0.22578199,0.041782457,0.3448256,0.005853464,0.008604478,0.006831242,0.14914982,0,0.010357671,0.3212893,0,0.004384083,0.21797796,0.5561215,0.17562833,0.98859537,0.8358055,0.8406914,0.85226965,0.5600966,0.26822966,0.45942968,1.4401851,0.1444167,0.28482693,0.000499908,0.12200584,0.008210422,0,0.7666435,0,0.17254844,0.004117146,0,0.76455384,0.71407473,1.068843,2.0935488,0.027684567,1.0737498,0.075123765,0.093373396,0.25953194,0.9948667,0.000664748,0.48186508,1.2413564,0.29976898,0.042330842,0.010319993,0.31860155,0,0.5750315,0.30122432,0.7130839,0.67559975,0.33627015,0,0.01987122,0.17743598,0.15217987,0.47091323,0.004154211,0.05537155,0.012898402,7.8242335,0.12173941,0.38660827,0.06773944,0.019510323,0.02121137,0.26592174,0.12812816,0.00862834,0.74685436,0.30390328,0.57482445,1.3860947,0.2108199,0.36436102,0.33421692,0.020497654,0.971491,0.13172925,0.07980048,0.040152047,0.11922645,0.72498846,0.04437869,0.053664483,0.84850854,0.04157132,0.19249313,2.0595055,0.9744177,0.3736652,0.084524944,0.40703824,0.6282509,0,0.7877423,0.66330445,0.0587766,0,0,1.2739065,0,0.007138218,0.071534336,0.65491164,0.11754911,0,3.0216036,0.5666427,0.044612586,2.8017616,0.10103026,0.25166813,2.3892605,0.006516951,0,0,0.39273864,0.8322103,0.5972255,0.000830728,0.13656898,0.075015746,0,0.032506894,0.87411934,0,0.37794313,0.17326927,0.21438967,0.7159696,0.9537651,0.17316253,1.4551529,0.6006318,0.56394434,0.03351118,1.0050081,0.07974637,0.34727824,0.08375488,0.007097925,0,0.05749361,0.65178293,0.13922578,0.013555691,0.027736858,0.022412736,0.20391712,0.3694211,0,0.13787027,0.21589132,1.2841897,0.3739107,0.33509454,0,0.18948454
S_15277591,0.7773493,0.22797462,0.35007703,0.106750995,0.033880446,0.026681561,0.28983095,0.03073128,0,0.008519104,0.001901971,0.000826534,0.068056196,0.14768368,0,0.13304709,0.39589763,0.05503712,0,0.27125406,0.32477716,0.5018714,0.09123742,0.08920241,0.013795226,1.0247725,0,0.006564462,0.098108605,0.024102487,0.06613034,0.6483728,0.050515067,4.14481,0.0809184,0.081529595,1.0942739,0,1.6527274,0,0.31330842,0.35841608,0.015235726,0.13013586,0.29210138,2.1623096,0.41385233,0.7182594,1.9313607,1.3651341,0.014351225,0.5904942,0.044953596,0,0.019391522,0,0.52730805,4.2535934,0.07010278,1.1623701,0.06546307,0.06479432,0.56664324,0.02780103,0.03449232,0.08066617,0.08617623,0,0.27232343,0.1393379,0.21150458,0.08837458,0.22115481,0.7520699,0.59219825,0.25930566,1.5767536,0.59744334,0.54814804,0.43163887,0.10858367,0.9269107,2.2889957,0.0854667,0.5120938,0,0.009494568,0.00793084,0,1.3963938,0,0.10132541,0,0,1.3063239,1.6087728,1.6977662,2.5212166,0.06946441,1.6806961,0.28693214,0.3617171,0.3030681,0.6010526,0.003574011,1.0272111,1.3896927,0.26999453,0.091188595,0.0504339,0.50023925,0,1.3281703,0.12467148,0.020758271,0.8291217,0.47193334,0,0,0.054201,0.013177727,0.23964903,0,0.15886672,0.04623767,8.116724,0.045888584,0.082876265,0.016404102,0.100187756,0.24501656,0.03428529,0.027758775,0,0.81882405,0.37733763,0.60903406,1.209623,0.33388776,0.24565956,0.0915756,0.044863418,0.5836953,0.052052956,0.059082635,0.16941242,0.021891179,0.8632957,0.100499034,0,0,0,0.29838145,2.698107,0.8708949,0.015379479,0.06103033,0.22836806,1.06235,0.005570962,0.47354364,0.2416338,0.16231145,0,0,1.7057476,0.012917362,0.002028529,0.006982617,1.7755451,0.31074756,0,4.5039744,0.009360469,0.06516529,2.5355222,0.42686003,0.49851456,3.0793073,0.01367376,0,0,0.5026627,0.44197154,0.89336324,0.4057832,0.16577454,0.12961052,0.005783343,0.044818364,1.1138617,0.021284,1.4949524,0.0540082,0.68991065,0.29726234,1.0838369,0.10934671,1.7074441,0.46448237,0.5988072,0.26077402,0.0858502,0.41458565,0.24391484,0.3540006,0.015677093,0.04975168,0,0.72495794,0.3494769,0.022236556,0.027692758,0.011165136,0.0533866,0.19230868,0,0.006266858,0.009049192,1.3720067,0.784549,0.94671524,0,0.02012246
S_15277592,0.18624349,0.06378214,0.28271356,0.0723304,0.016238425,0.040217258,0.28342247,0.08733874,0.22153799,0.007159973,0.001845027,0.013441361,0.36343858,0.17902833,0.013763574,0.14578529,0.94367963,0.07576153,0.04257437,0.0866914,0.3015602,0.3491374,0.041288953,0.026382754,0.09425094,0.91254497,0.000327607,0.095060825,0.14032838,0.026046872,0.20138682,0.30214298,0.13356456,2.6829681,0.23561533,0.26640508,0.68684405,0.013658386,0.65097475,0,0.20280145,0.17703627,0.18436506,0.566332,0.33988774,1.2139579,0.058977194,1.5995378,1.5800238,1.1597986,0.08720446,0,0.020642076,0,0.025839463,0,0.79957914,3.659908,0.18828905,0.49078944,0.23826057,0.001331541,0.43477347,0.024453003,0.026503872,0.012077831,0.20102488,0.00271288,0.06671685,0.15321364,0,0.015731767,0.09667299,0.6754296,0.5005487,0.29525644,1.2869517,0.49371478,0.85579044,0.37375832,0.2361081,0.34148958,1.3053709,0.4157335,0.85819376,0,0.08337295,0,0,0.8072466,0,0.17628689,0.008287958,0.004155228,0.80910647,1.1139756,0.70206726,2.5871222,0.054339293,0.6065257,0.38677102,0.14737712,0.12934288,1.5000838,0.015973909,0.33009627,0.7542585,0.27925932,0.067835465,0.017821608,0.22393116,0,0.5510602,0.08158823,0.35898542,0.8551038,0.24266948,0,0.009629678,0.11284324,0.097268574,0.12920134,0,0.007670754,0.19508548,8.475221,0.07501375,0.28151298,0.0407095,0.002620285,0,0.34979588,0.021227961,0,0.21636496,0.018523322,0.5077471,0.9824489,0.2971383,0.1688066,0.27350536,0.08352553,0.73199666,0.1267216,0.06728034,0.15967456,0.006350414,0.30748188,0.074678615,0,0.4069374,0,0.043141097,2.6402566,0.72767717,0.013160264,0.16067669,0.34871373,0.39661992,0.001662932,0.5277901,0.43723807,0.119597144,0,0.025663093,1.482047,0,0.010550701,0.027404353,0.6466229,0.3228576,0,4.5352545,0.06874994,0.014158316,1.6018052,0.16004981,0.18433541,2.9856138,0.04688713,0,0,0.6416322,0.5800075,0.60104793,0.050802816,0.0906141,0.009025228,0,0.095462725,0.68695706,0.031885225,0.5447209,0.07108703,0.3741726,0.5695686,0.7267116,0.0701632,1.1816446,0.2667259,0.64751476,0.006440433,0.19849566,0.05736655,0.7950883,0.02978993,0.00016193,0.004585842,0.013428763,0.399997,0.16091351,0.036070485,0.053953458,0,0.001419226,0.21085048,0,0.12556939,0.009854989,0.9129062,0.49924573,0.41673338,0,0.4409447
S_15277593,0.3991736,0.1476999,0.17162202,0.046216376,0.028349355,0.004338652,0.1049109,0.05572665,0.19392955,0,0.015682233,0,0.24123709,0.033453483,0,0.257785,0.5718209,0.27290168,0.014269004,0.057331845,0.18849742,0.20736928,0.062484007,0.26107427,0.021099212,0.8045479,0,0.027926903,0.036692962,0.000476015,0.15421768,0.07342184,0.1280798,3.5264893,0.2374922,0.15207027,0.5308022,0.034452826,1.4143143,0,0.3044931,0.22332107,0.094849996,0.32535604,0.51758295,1.0366457,0.051513407,1.0404298,1.506584,0.88351643,0.040587507,0.015918091,0.023695363,0,0.118209325,0,0.16133252,3.347118,0.732767,0.68282956,0.30636445,0.002848308,0.360422,0.012483463,0.032101627,0,0.19418858,0,0.0468935,0.06715254,0,0.021911213,0.16679704,0.6880405,0.40639493,0.25066626,1.3520784,0.39323467,0.6018346,0.3107916,0.2734548,0.5255434,2.4963605,0.21041286,0.7075379,0,0.06408502,0,0,0.3091391,0,0.2533321,0,0,1.378513,1.2900463,1.7448152,2.5287173,0.005537276,0.49755704,0.099308945,0.033245336,0.122683875,0.9362285,0.003563284,0.8948159,1.0879228,0.45471954,0.1453809,0.003592944,0.451045,0,0.48889977,0.09562172,0.07122205,1.2121892,0.21019763,0,0,0.02029712,0.06735182,0.17266333,0,0.008657926,0.11214483,7.0318565,0.275598,0.057541937,0.018306693,0.016825922,0,0.31903413,0.000125216,0,0.29638052,0.05937575,0.5168343,0.9026492,0.20040411,0.100581236,0.09845141,0.052039944,0.9337796,0.17319535,0.004799839,0.024320144,0.06976163,0.933811,0.056194462,0.006558036,0.07516488,0,0.1473728,2.4472666,1.0384969,0.03054179,0.30343464,0.068512194,0.71641,0.023230718,0.4668191,0.5438423,0.27434865,0,0.08210058,1.3821595,0,0.09041913,0.05069311,0.7848582,0.38472912,0,3.000839,0.021272065,0.06382558,2.068576,0.13753651,0.32861403,2.4825356,0.043464627,0,0.027177881,0.20810637,0.50800025,0.87850934,0.13867226,0.19259694,0.030220065,0.014868062,0.11157437,0.836482,0.00870034,1.0441797,0,0.1493936,0.3363867,0.7523534,0.32082427,1.6421705,0.16983418,0.65420324,0.025891382,0.08436913,0.3200975,0.2882887,0.18899275,0,0.03945742,0.043010853,0.58239573,0.12033332,0.09339478,0.005698485,0,0,0.14291082,0,0.016668994,0.019537056,1.0724769,0.5781648,0.47585818,0,0.11716281
S_15277594,0.50018424,0.11507801,0.37531483,0.045566734,0.0391009,0.068389155,0.30900273,0.06299567,0.11824913,0.010071847,0,0,0.35178927,0.03563482,0,0.1762713,0.5229316,0.3327489,0.017949112,0.10623241,0.5108741,0.38163736,0,0.05030666,0.038026232,0.3729913,0.00725261,0.15268034,0.11741927,0.023811175,0.06015182,0.7661477,0.07579496,3.7704568,0.040968098,0.48930866,1.1437664,0,1.2963625,0,0.2882891,0.308532,0.006278887,0.5453868,0.33332548,1.4594884,0.0550155,1.0021627,1.6808953,0.73314404,0.32578978,0.06699291,0.06963778,0.010701226,0.10688289,0,0.15996791,4.28482,0.099206455,1.1735109,0.3649858,0.007498774,0.7860224,0.000898237,0.09737215,0.038118538,0.22803645,0,0.000635816,0.06532759,0,0.024708206,0.50366664,0.7928188,0.55449617,0.5848421,1.4874696,0.7341335,0.6072424,0.4831089,0.10047209,0.76227844,1.8880945,0.5560112,0.7305545,0,3.49E-05,0.000977915,0,0.5058677,0,0.08650855,0.007710398,0,1.0600988,1.2205603,1.3677368,2.3256025,0.08133757,0.69052935,0.35266784,0.025761949,0.23730251,0.77169234,0.026982171,0.753334,1.7053201,0.42880177,0.091408074,0,0.2206728,0,0.6500791,0.18995246,0.24646007,0.6165954,0.30951574,0,0,0.025695674,0,0.15498014,0.11687052,0.03582589,0.37691054,8.36446,0.22985803,0.056878302,0.020938363,0.14492589,0.017145526,0.19700858,0,0,0.7244454,0.42043537,0.7853259,1.4075766,0.44763628,0.21984248,0.1305688,0.004089364,0.87670517,0.010721065,0.013859132,0.049043242,0.000889778,0.9205819,0.024384668,0.00138665,0.33921868,0,0.39514914,2.2547178,0.51031923,0.13592035,0.013140992,0.44664344,0.597261,0,0.48459163,0.65034485,0.34127632,0.03871402,0.021077814,1.575846,0.013756526,0.02806789,0.07079417,1.2269939,0.20313144,0,3.4567282,0.034902893,0.028771505,2.2998903,0.16897653,0.43318164,2.951949,0.02859567,0,0.026211841,0.6341344,0.67633975,0.48287794,0.4229054,0.33360735,0.26468983,0,0.039682467,1.0517544,0,0.7486951,0.002656662,0.30722705,0.5775581,1.4641087,0.08197097,1.8110723,0.18447745,0.57479215,0.13959372,0.51530296,0.08135046,0.093345344,0.061944958,0.000732828,0,0.024763856,0.43844453,0.105408415,0.00250776,0.026936056,0.001474818,0.027802953,0.34079695,0,0.07931386,0,1.5832504,0.42347705,0.9397357,0,0.3531049
S_15277595,0.63967365,0.1722037,0.4577895,0.29802823,0.013293755,0.024953486,0.45670813,0.2939702,0.020061888,0.027431129,0.012790733,0.06851189,0.45339447,0.0936974,0,0.2451414,0.7530052,0.08641204,0.003262186,0.08314892,0.25248948,0.14220938,0.011274356,0.10615107,0.3373308,0.63412416,0,0.10150801,0.13711494,0,0.48044264,0.90871346,0.057659145,3.2637353,0.14800511,0.2901747,1.0557436,0,1.2687593,0,0.12978725,0.39651975,0.047148615,0.5807221,0.6863531,1.8436203,0.09194779,0.8838933,2.063181,1.5723499,0.07885526,0.005965384,0.010526856,0.07091147,0.025092484,0,0.62239915,3.4398875,0.40792996,0.82053125,0.25263828,0.002250068,0.4837265,0.09823951,0.30642533,0,0.47411147,0.000586673,0.25984806,0.12471667,0,0.00265876,0.16004716,0.75207084,0.48461065,0.7269964,1.1831007,0.5545787,1.0929773,0.5466479,0.119505174,0.48282713,1.884898,0.081420526,0.58592975,0.0695425,0.36179885,0,0.017664215,1.1372749,0,0.48723269,0.090718016,0.000311381,0.7285469,1.1454294,1.4435937,2.5199225,0.005029386,1.0711172,0.1142678,0.15706906,0.09234953,1.1698273,0.012441364,0.47142994,1.0917312,0.61021364,0.007196653,0.021054024,0.34583586,0,0.53204554,0.14573485,0.39326337,0.85303473,0.38798773,0,0.017865477,0.42795318,0.104079284,0.3121787,0,0.12032223,0.32335502,8.782385,0.037216924,0.105304904,0.053820036,0.1095142,0.063382834,0.41910157,0.10004573,0.04000611,0.45755497,0.020557068,0.8587206,1.2119942,0.25686288,0.05280284,0.1913049,0.022068253,0.8553306,0.08515046,0.16082276,0.22931296,0.00179397,0.60989153,0.02688686,9.42E-05,0.18015842,0,0.40319103,2.0417101,1.012116,0.022926563,0.41016367,0.17703986,0.6885516,0,0.6623619,0.72799206,0.0671713,0.005081066,0,2.7170026,0.005663541,0.011152356,0.1451769,0.22797978,0.4712214,0.002101788,4.6509647,0.3404673,0.17961307,2.6142025,0.19092132,0.46116295,2.322516,0.07046431,0,0,0.88359576,0.5704195,0.7345754,0.11025365,0.21601328,0.08909114,0.038199205,0.19972147,0.9457374,0.21254182,0.41098592,0.008568859,0.5247655,0.2442698,0.62510586,0.38777974,0.9503647,0.23107095,0.79933125,0.051473156,0.6009158,0.038094014,0.27375397,0.039104983,0,0.18556254,0.019762794,0.6915077,0.07058963,0.005383875,0.28449225,0,0.016460802,0.5335133,0,0.16487664,0.021352062,0.9792551,0.7482228,0.49484384,0,0.13192427
S_15277596,0.9779217,0.12970804,0.25627923,0.13566822,0,0.02821721,0.09608707,0.18267655,0,0.23204866,0.025162285,0,0.46958914,0.12090794,0,0.09559591,0.87423265,0.46926546,0,0.06662665,0.6974301,0.47947398,0,0.03591835,0.0750691,0.89985114,0,0.031148925,0.02412254,0.047884084,0.25719982,0.94183683,0.24916333,3.1919556,0.06979236,0.73718715,1.1615686,0.03490397,1.4681385,0,0.23471217,0.3682088,0.1995598,0.395447,0.4449449,1.4793026,0.11232446,0.80782604,1.7426763,1.574696,0.10772724,0.3053149,0.19448642,0,0.108827166,0,0.5265849,4.0991845,0.09966758,1.0471302,0.3180972,0.20497473,0.39184505,0,0.030209312,0.085676804,0.41207504,0.003617514,0.03360905,0.058782913,0,0.021216534,0.5585812,1.329618,0.5979334,0.6813627,1.476745,1.0148667,0.95515627,0.2610142,0.10358301,0.5708274,1.7984177,0.4792236,1.2892811,0,0.07596812,0,0.041249607,1.1032009,0,0.23529442,0.04407496,0.00154867,0.84180325,2.0462124,1.4273931,2.1260939,0.015247158,0.685362,0.33665696,0.37209862,0.19729057,0.6074665,0.18404208,0.52268547,1.6788461,0.7977662,0.18600184,0,0.32096314,0,1.0944788,0.100467786,0.005678279,0.85986716,0.2845872,0,0.010524455,0.090324044,0.105619565,0,0,0.7148279,0.18061575,8.156512,0.53133565,0.10125331,0.001377396,0.6808038,0.22541663,0.06650893,0,0,1.6533645,0.3992523,0.6764997,1.8262024,0.3098033,0.38191912,0.49605748,0.006251752,0.9450195,0.014298797,0.015751245,0.060085,0,0.266132,0.003720335,0,0.057137713,0,0.54333526,2.5916111,0.96399325,0.068729565,0.2540727,0.44324785,0.6710627,0.000364532,0.63550365,0.69417495,0.24413693,0,0,2.0453432,0.0828144,0,0.012858823,1.9198552,0.48607773,0.008456607,4.6360216,0,0.16044979,1.9232838,0.27194408,0.43325973,2.5187008,0.2779935,0,0.03384032,1.0345105,0.82928205,0.60158217,0.21696378,0.33318257,0.18810464,0.021367367,0.037687793,1.2029878,0.3627885,1.0308084,0.20581578,0.6181371,0.9201578,1.306189,0.24004777,1.4084252,0.060157616,1.1440881,0.24442144,0.37954983,0.6303968,0.43619293,0.112832576,0.007348178,0,0.04749379,1.2381629,0.16444999,0,0.039610177,0,0.007293467,0.64193475,0,0.09861835,0,1.457405,0.6665851,0.7683617,0,0.34537867
S_15277597,1.1154009,0.15211631,0.22312455,0.23409738,0.34190992,0.018990427,0.23696889,0.16109298,0.12234065,0.0370687,0.040151644,0.023639046,0.17499334,0.046402346,0,0.3934415,0.6314789,0.07867072,0.11224182,0.31400597,0.38713324,0.46667057,0.026908588,0.11759828,0.10033238,0.7393328,0,0.2161167,0.62271553,0.040061075,0.19213848,0.9997609,0.24121134,3.7805617,0.19662884,0.29447994,0.8887495,0,1.8822703,0,0.31794164,0.3386988,0.12327141,0.74940586,0.52038807,1.7961955,0.08613056,1.6705297,2.7868123,1.0419732,0,0,0.49805874,0,0.051589478,0.060383737,1.1065356,4.0411673,0.21249881,1.1382471,0.29649293,0.04111824,0.7280081,0,0,0.017584564,0.24709262,0,0.38674495,0.16337876,0,0.048016377,0.3208721,0.67106634,0.5501698,0.7898509,1.3275074,0.64946234,0.9805819,0.7371816,0.08503061,0.63054085,1.7034032,0.1465584,0.54511493,0,0.059447356,0.001439627,0.011140354,0.71137536,0,0.29653877,0.002022656,0,1.237542,0.6107159,1.2287353,2.9123545,0.000535123,1.0750456,0.06723578,0.14626606,0.41096103,0.97063285,0.027291877,0.35085642,1.656451,0.4718508,0.25538087,0.006203486,0.523538,0.030065745,0.48626426,0.1757064,0.61157274,0.86171085,0.35059154,0.001936169,0,0.112625435,0.19084573,0.06897413,0.000225012,0.05738487,0.064482965,8.28102,0.119663864,0.32582703,0.023653394,0.031609103,0.008327342,0.28795123,0.021594184,0.004247366,0.51382977,0.1812434,0.8772997,0.7591901,0.40155917,0.08974278,0.35990858,0.39569458,0.58270544,0.11265886,0.21902592,0.035330974,0.005556903,0.57318044,0.00798395,0.077164784,0.42811796,0.010184806,0.6625845,2.5154982,1.44785,0.15407757,0.30382955,0.13012742,1.0148418,0,0.4708977,0.32178137,0.23354842,0,0.002138391,1.9130383,0,0.06892237,0.14553377,0.77495915,0.3431058,0.003289826,3.8554158,0.2617742,0.02259743,2.002006,0.22589312,0.13018769,2.2258208,0.08898494,0,0,0.32859254,1.7701862,0.26593778,0.02185334,0.13025022,0.1461848,0.015981501,0.076965,1.0436331,0.014459997,0.53068626,0.4526635,0.2718316,0.5652072,1.112293,0.28024325,1.4603304,0.35203218,0.7747462,0.015241167,0.2289823,0.5683717,0.4635316,0.13462466,0.017255781,0.005094967,0.5761971,0.37327695,0.12489097,0,0.041242424,0.00263,0.37971175,0.14375262,0,0.11456397,0.3936396,1.4304304,0.67382973,1.0971483,0,0.15899539
